Step,Distillation Loss,CE Loss,Accumulated Distillation Loss,Accumulated CE Loss
7361,40.0085334777832,10.775908470153809,882627.750082016,76342.44114208221
7362,72.61090087890625,10.869511604309082,882700.3609828949,76353.31065368652
7363,75.51527404785156,11.213820457458496,882775.8762569427,76364.52447414398
7364,45.41399002075195,10.232951164245605,882821.2902469635,76374.75742530823
7365,50.46380615234375,9.580598831176758,882871.7540531158,76384.3380241394
7366,105.52542877197266,11.294893264770508,882977.2794818878,76395.63291740417
7367,61.21415328979492,11.098526000976562,883038.4936351776,76406.73144340515
7368,83.60231018066406,10.409908294677734,883122.0959453583,76417.14135169983
7369,87.08700561523438,11.25307846069336,883209.1829509735,76428.39443016052
7370,73.34664916992188,10.988761901855469,883282.5296001434,76439.38319206238
7371,77.78019714355469,10.331974983215332,883360.309797287,76449.7151670456
7372,68.0338363647461,10.974358558654785,883428.3436336517,76460.68952560425
7373,68.66633605957031,10.812990188598633,883497.0099697113,76471.50251579285
7374,87.46971893310547,10.9793701171875,883584.4796886444,76482.48188591003
7375,64.31549072265625,9.671792030334473,883648.7951793671,76492.15367794037
7376,75.11346435546875,10.65903377532959,883723.9086437225,76502.8127117157
7377,72.2679443359375,10.4426851272583,883796.1765880585,76513.25539684296
7378,106.47804260253906,10.555642127990723,883902.654630661,76523.81103897095
7379,64.09225463867188,10.587403297424316,883966.7468852997,76534.39844226837
7380,30.925983428955078,9.418754577636719,883997.6728687286,76543.81719684601
7381,65.40158081054688,11.131521224975586,884063.0744495392,76554.94871807098
7382,70.27766418457031,10.564146995544434,884133.3521137238,76565.51286506653
7383,88.1219482421875,10.782825469970703,884221.474061966,76576.2956905365
7384,101.64579010009766,10.90983772277832,884323.119852066,76587.20552825928
7385,64.6924819946289,11.246358871459961,884387.8123340607,76598.45188713074
7386,74.06547546386719,10.445260047912598,884461.8778095245,76608.89714717865
7387,91.03230285644531,11.27341079711914,884552.910112381,76620.17055797577
7388,66.55593872070312,11.074965476989746,884619.4660511017,76631.24552345276
7389,42.802799224853516,9.995593070983887,884662.2688503265,76641.24111652374
7390,83.54853057861328,11.11100959777832,884745.8173809052,76652.35212612152
7391,89.50005340576172,11.373571395874023,884835.3174343109,76663.7256975174
7392,76.88008117675781,11.067477226257324,884912.1975154877,76674.79317474365
7393,65.31525421142578,11.500289916992188,884977.5127696991,76686.29346466064
7394,86.134765625,10.916111946105957,885063.6475353241,76697.20957660675
7395,97.84898376464844,10.75868034362793,885161.4965190887,76707.96825695038
7396,105.06287384033203,10.642559051513672,885266.5593929291,76718.61081600189
7397,72.60145568847656,10.480963706970215,885339.1608486176,76729.09177970886
7398,64.61085510253906,10.270928382873535,885403.7717037201,76739.36270809174
7399,95.98735046386719,11.21017837524414,885499.759054184,76750.57288646698
7400,40.105857849121094,10.354461669921875,885539.8649120331,76760.9273481369
7401,53.710323333740234,9.984440803527832,885593.5752353668,76770.91178894043
7402,86.63104248046875,10.379987716674805,885680.2062778473,76781.2917766571
7403,108.78591918945312,10.407170295715332,885788.9921970367,76791.69894695282
7404,78.03068542480469,11.383016586303711,885867.0228824615,76803.08196353912
7405,79.75957489013672,11.28270435333252,885946.7824573517,76814.36466789246
7406,89.74787902832031,10.373957633972168,886036.53033638,76824.73862552643
7407,57.35935974121094,10.471445083618164,886093.8896961212,76835.21007061005
7408,91.97976684570312,10.251953125,886185.8694629669,76845.46202373505
7409,73.67330932617188,10.898483276367188,886259.5427722931,76856.36050701141
7410,60.37541198730469,10.418243408203125,886319.9181842804,76866.77875041962
7411,63.065650939941406,10.819908142089844,886382.9838352203,76877.5986585617
7412,43.815223693847656,9.90191650390625,886426.7990589142,76887.50057506561
7413,57.742061614990234,10.6017484664917,886484.5411205292,76898.1023235321
7414,64.6629409790039,9.936186790466309,886549.2040615082,76908.03851032257
7415,73.52822875976562,10.340274810791016,886622.732290268,76918.37878513336
7416,81.20979309082031,10.694010734558105,886703.9420833588,76929.07279586792
7417,48.70641326904297,11.056903839111328,886752.6484966278,76940.12969970703
7418,100.21080780029297,10.64995288848877,886852.8593044281,76950.77965259552
7419,79.96255493164062,10.508492469787598,886932.8218593597,76961.28814506531
7420,59.29298400878906,11.41515064239502,886992.1148433685,76972.7032957077
7421,79.73822021484375,11.337984085083008,887071.8530635834,76984.04127979279
7422,92.79893493652344,10.521774291992188,887164.6519985199,76994.56305408478
7423,58.71266555786133,10.258264541625977,887223.3646640778,77004.8213186264
7424,54.77061080932617,10.848751068115234,887278.1352748871,77015.67006969452
7425,72.75439453125,10.813885688781738,887350.8896694183,77026.4839553833
7426,63.184722900390625,9.911645889282227,887414.0743923187,77036.39560127258
7427,81.6956787109375,10.831880569458008,887495.7700710297,77047.22748184204
7428,81.47111511230469,10.760147094726562,887577.241186142,77057.98762893677
7429,48.939979553222656,9.578178405761719,887626.1811656952,77067.56580734253
7430,50.41304397583008,10.25755786895752,887676.594209671,77077.82336521149
7431,108.55174255371094,10.749776840209961,887785.1459522247,77088.5731420517
7432,54.99455261230469,11.558357238769531,887840.140504837,77100.13149929047
7433,40.22508239746094,10.58118724822998,887880.3655872345,77110.7126865387
7434,76.80337524414062,10.962472915649414,887957.1689624786,77121.67515945435
7435,73.02256774902344,10.643977165222168,888030.1915302277,77132.31913661957
7436,57.586997985839844,10.964609146118164,888087.7785282135,77143.28374576569
7437,64.07658386230469,10.248461723327637,888151.8551120758,77153.53220748901
7438,65.78947448730469,10.221610069274902,888217.6445865631,77163.75381755829
7439,78.36701202392578,10.953956604003906,888296.011598587,77174.70777416229
7440,78.87361907958984,10.992502212524414,888374.8852176666,77185.70027637482
7441,26.627164840698242,7.609127998352051,888401.5123825073,77193.30940437317
7442,98.51683807373047,10.894143104553223,888500.029220581,77204.20354747772
7443,46.08999252319336,10.132776260375977,888546.1192131042,77214.3363237381
7444,88.58509826660156,10.598057746887207,888634.7043113708,77224.93438148499
7445,103.75541687011719,10.309215545654297,888738.459728241,77235.24359703064
7446,49.81041717529297,10.887537956237793,888788.2701454163,77246.13113498688
7447,82.44357299804688,10.723254203796387,888870.7137184143,77256.85438919067
7448,62.375606536865234,10.622797012329102,888933.0893249512,77267.477186203
7449,87.78487396240234,10.70322322845459,889020.8741989136,77278.18040943146
7450,58.91844940185547,10.515987396240234,889079.7926483154,77288.6963968277
7451,91.79996490478516,10.930964469909668,889171.5926132202,77299.62736129761
7452,101.29281616210938,10.829465866088867,889272.8854293823,77310.4568271637
7453,72.1180419921875,10.546234130859375,889345.0034713745,77321.00306129456
7454,54.55791473388672,10.68785285949707,889399.5613861084,77331.69091415405
7455,77.1178970336914,10.578532218933105,889476.6792831421,77342.26944637299
7456,79.0213623046875,10.620452880859375,889555.7006454468,77352.88989925385
7457,83.21810913085938,10.633715629577637,889638.9187545776,77363.52361488342
7458,67.33334350585938,10.965922355651855,889706.2520980835,77374.48953723907
7459,69.01716613769531,11.192535400390625,889775.2692642212,77385.68207263947
7460,105.52937316894531,10.807424545288086,889880.7986373901,77396.48949718475
7461,35.450897216796875,10.54970932006836,889916.2495346069,77407.03920650482
7462,59.99693298339844,10.489997863769531,889976.2464675903,77417.52920436859
7463,99.45415496826172,10.811822891235352,890075.7006225586,77428.34102725983
7464,38.784175872802734,10.733423233032227,890114.4847984314,77439.07445049286
7465,98.69970703125,11.260738372802734,890213.1845054626,77450.33518886566
7466,73.1318588256836,11.027656555175781,890286.3163642883,77461.36284542084
7467,44.1953239440918,10.854053497314453,890330.5116882324,77472.21689891815
7468,103.83586883544922,10.260222434997559,890434.3475570679,77482.47712135315
7469,57.9068489074707,11.091926574707031,890492.2544059753,77493.56904792786
7470,55.71466064453125,9.770844459533691,890547.9690666199,77503.33989238739
7471,107.74629974365234,10.857160568237305,890655.7153663635,77514.19705295563
7472,71.69012451171875,10.819709777832031,890727.4054908752,77525.01676273346
7473,52.457061767578125,11.08592414855957,890779.8625526428,77536.10268688202
7474,93.03729248046875,10.633868217468262,890872.8998451233,77546.73655509949
7475,62.66600799560547,10.737768173217773,890935.5658531189,77557.4743232727
7476,43.728633880615234,9.940625190734863,890979.2944869995,77567.41494846344
7477,93.63977813720703,11.185233116149902,891072.9342651367,77578.60018157959
7478,47.09324264526367,11.296943664550781,891120.027507782,77589.89712524414
7479,67.18435668945312,10.97790813446045,891187.2118644714,77600.8750333786
7480,74.38939666748047,11.791130065917969,891261.6012611389,77612.66616344452
7481,83.34071350097656,10.516634941101074,891344.9419746399,77623.18279838562
7482,91.37936401367188,10.48197078704834,891436.3213386536,77633.66476917267
7483,46.3697509765625,9.343892097473145,891482.6910896301,77643.00866127014
7484,46.001976013183594,10.197410583496094,891528.6930656433,77653.20607185364
7485,100.71897888183594,10.363486289978027,891629.4120445251,77663.56955814362
7486,51.67250061035156,10.618766784667969,891681.0845451355,77674.18832492828
7487,47.7361946105957,9.904007911682129,891728.8207397461,77684.09233283997
7488,57.794403076171875,10.537163734436035,891786.6151428223,77694.6294965744
7489,63.808902740478516,10.876906394958496,891850.4240455627,77705.50640296936
7490,73.71038818359375,11.09997844696045,891924.1344337463,77716.60638141632
7491,89.89118194580078,11.261537551879883,892014.0256156921,77727.8679189682
7492,32.33400344848633,7.729410648345947,892046.3596191406,77735.59732961655
7493,64.11661529541016,11.262228965759277,892110.476234436,77746.8595585823
7494,71.85964965820312,11.440244674682617,892182.3358840942,77758.29980325699
7495,67.05870056152344,11.497493743896484,892249.3945846558,77769.79729700089
7496,56.28746795654297,10.567009925842285,892305.6820526123,77780.36430692673
7497,45.61061096191406,11.594609260559082,892351.2926635742,77791.95891618729
7498,25.291183471679688,8.620569229125977,892376.5838470459,77800.57948541641
7499,73.54655456542969,10.86812686920166,892450.1304016113,77811.44761228561
7500,90.61618041992188,11.011420249938965,892540.7465820312,77822.45903253555
7501,58.61287307739258,10.481443405151367,892599.3594551086,77832.9404759407
7502,68.70199584960938,10.578765869140625,892668.0614509583,77843.51924180984
7503,58.57536697387695,11.184908866882324,892726.6368179321,77854.70415067673
7504,61.71742248535156,10.79761791229248,892788.3542404175,77865.50176858902
7505,132.32693481445312,11.192341804504395,892920.6811752319,77876.69411039352
7506,90.82371520996094,11.22165584564209,893011.5048904419,77887.91576623917
7507,45.61191177368164,11.345219612121582,893057.1168022156,77899.26098585129
7508,88.04238891601562,10.744911193847656,893145.1591911316,77910.00589704514
7509,57.444156646728516,10.096748352050781,893202.6033477783,77920.10264539719
7510,40.195274353027344,10.356691360473633,893242.7986221313,77930.45933675766
7511,53.83961486816406,10.426298141479492,893296.6382369995,77940.88563489914
7512,64.56146240234375,10.74826431274414,893361.1996994019,77951.63389921188
7513,55.85512924194336,10.307644844055176,893417.0548286438,77961.94154405594
7514,52.605140686035156,10.256831169128418,893469.6599693298,77972.19837522507
7515,90.09538269042969,11.864558219909668,893559.7553520203,77984.06293344498
7516,92.8052978515625,10.665045738220215,893652.5606498718,77994.7279791832
7517,99.10061645507812,10.798822402954102,893751.6612663269,78005.52680158615
7518,54.96108627319336,10.21611499786377,893806.6223526001,78015.74291658401
7519,78.15933990478516,11.343555450439453,893884.7816925049,78027.08647203445
7520,56.798919677734375,10.335217475891113,893941.5806121826,78037.42168951035
7521,82.01162719726562,10.892987251281738,894023.5922393799,78048.31467676163
7522,52.48424530029297,10.153532981872559,894076.0764846802,78058.4682097435
7523,52.45423126220703,10.522457122802734,894128.5307159424,78068.9906668663
7524,42.17061233520508,10.171817779541016,894170.7013282776,78079.16248464584
7525,66.56196594238281,10.698182106018066,894237.26329422,78089.86066675186
7526,63.346893310546875,10.443755149841309,894300.6101875305,78100.3044219017
7527,64.75385284423828,10.150620460510254,894365.3640403748,78110.45504236221
7528,70.68353271484375,10.18188190460205,894436.0475730896,78120.63692426682
7529,52.42542266845703,10.470130920410156,894488.472995758,78131.10705518723
7530,96.35231018066406,10.55441665649414,894584.8253059387,78141.66147184372
7531,99.50447082519531,10.687002182006836,894684.3297767639,78152.34847402573
7532,69.701416015625,11.059320449829102,894754.0311927795,78163.40779447556
7533,69.50999450683594,11.22940444946289,894823.5411872864,78174.63719892502
7534,77.25283813476562,11.219209671020508,894900.7940254211,78185.85640859604
7535,109.21162414550781,10.968612670898438,895010.0056495667,78196.82502126694
7536,47.79397964477539,10.1349458694458,895057.7996292114,78206.95996713638
7537,44.601707458496094,10.519410133361816,895102.4013366699,78217.47937726974
7538,40.483341217041016,10.611655235290527,895142.884677887,78228.09103250504
7539,64.61053466796875,10.55475902557373,895207.4952125549,78238.64579153061
7540,71.59754943847656,10.548725128173828,895279.0927619934,78249.19451665878
7541,56.87422180175781,10.415233612060547,895335.9669837952,78259.60975027084
7542,27.34515380859375,7.10603666305542,895363.3121376038,78266.7157869339
7543,51.885345458984375,10.788580894470215,895415.1974830627,78277.50436782837
7544,85.52398681640625,10.79867935180664,895500.7214698792,78288.30304718018
7545,81.97218322753906,11.37364673614502,895582.6936531067,78299.67669391632
7546,37.49574279785156,10.006179809570312,895620.1893959045,78309.68287372589
7547,52.85108184814453,10.281847953796387,895673.0404777527,78319.96472167969
7548,83.76567077636719,10.834829330444336,895756.806148529,78330.79955101013
7549,59.15491485595703,11.038467407226562,895815.961063385,78341.83801841736
7550,67.45320129394531,10.463762283325195,895883.414264679,78352.30178070068
7551,37.088191986083984,7.811573505401611,895920.502456665,78360.11335420609
7552,100.91664123535156,10.944430351257324,896021.4190979004,78371.05778455734
7553,67.02997589111328,10.587441444396973,896088.4490737915,78381.64522600174
7554,111.10830688476562,11.099645614624023,896199.5573806763,78392.74487161636
7555,98.45208740234375,10.498960494995117,896298.0094680786,78403.24383211136
7556,76.5552749633789,11.28278636932373,896374.564743042,78414.52661848068
7557,50.567405700683594,11.145360946655273,896425.1321487427,78425.67197942734
7558,81.05715942382812,10.457319259643555,896506.1893081665,78436.12929868698
7559,69.11920166015625,10.838652610778809,896575.3085098267,78446.96795129776
7560,63.254478454589844,9.943829536437988,896638.5629882812,78456.9117808342
7561,90.04998779296875,10.857133865356445,896728.6129760742,78467.76891469955
7562,80.96385192871094,10.658956527709961,896809.5768280029,78478.42787122726
7563,86.32833862304688,10.964396476745605,896895.905166626,78489.39226770401
7564,59.50162124633789,10.592559814453125,896955.4067878723,78499.98482751846
7565,99.6470947265625,10.703190803527832,897055.0538825989,78510.68801832199
7566,50.63983154296875,10.442278861999512,897105.6937141418,78521.13029718399
7567,92.66098022460938,10.733171463012695,897198.3546943665,78531.863468647
7568,91.17475891113281,11.061266899108887,897289.5294532776,78542.92473554611
7569,32.28861999511719,8.608158111572266,897321.8180732727,78551.53289365768
7570,74.86430358886719,10.545801162719727,897396.6823768616,78562.0786948204
7571,67.88294982910156,11.50616455078125,897464.5653266907,78573.58485937119
7572,53.94571304321289,11.575637817382812,897518.5110397339,78585.16049718857
7573,55.308509826660156,9.71079158782959,897573.8195495605,78594.8712887764
7574,63.58684539794922,10.748198509216309,897637.4063949585,78605.61948728561
7575,77.77066802978516,10.374143600463867,897715.1770629883,78615.99363088608
7576,96.85227966308594,10.902284622192383,897812.0293426514,78626.89591550827
7577,86.07308197021484,11.167723655700684,897898.1024246216,78638.06363916397
7578,76.97698974609375,10.375263214111328,897975.0794143677,78648.43890237808
7579,108.27246856689453,10.728541374206543,898083.3518829346,78659.16744375229
7580,64.037841796875,10.935482025146484,898147.3897247314,78670.10292577744
7581,76.58223724365234,11.43154239654541,898223.9719619751,78681.53446817398
7582,53.10792541503906,10.720531463623047,898277.0798873901,78692.2549996376
7583,57.63343048095703,10.814658164978027,898334.7133178711,78703.06965780258
7584,109.77308654785156,10.760353088378906,898444.486404419,78713.83001089096
7585,57.660247802734375,10.905501365661621,898502.1466522217,78724.73551225662
7586,54.49626159667969,11.568318367004395,898556.6429138184,78736.30383062363
7587,84.19715881347656,10.902473449707031,898640.8400726318,78747.20630407333
7588,72.27565002441406,10.877264976501465,898713.1157226562,78758.08356904984
7589,68.76502227783203,10.125832557678223,898781.8807449341,78768.20940160751
7590,54.845069885253906,11.214960098266602,898836.7258148193,78779.42436170578
7591,49.68901062011719,10.621489524841309,898886.4148254395,78790.04585123062
7592,67.0069808959961,11.064423561096191,898953.4218063354,78801.11027479172
7593,79.81306457519531,11.722387313842773,899033.2348709106,78812.83266210556
7594,49.816680908203125,9.931031227111816,899083.0515518188,78822.76369333267
7595,85.96650695800781,11.089896202087402,899169.0180587769,78833.85358953476
7596,75.17733764648438,10.516443252563477,899244.1953964233,78844.37003278732
7597,67.8489761352539,10.685857772827148,899312.0443725586,78855.05589056015
7598,76.60786437988281,10.546767234802246,899388.6522369385,78865.60265779495
7599,86.39459228515625,10.19395923614502,899475.0468292236,78875.7966170311
7600,65.65200805664062,10.805251121520996,899540.6988372803,78886.60186815262
7601,101.13272094726562,10.904254913330078,899641.8315582275,78897.50612306595
7602,77.8692626953125,10.851020812988281,899719.7008209229,78908.35714387894
7603,47.4311408996582,10.977028846740723,899767.1319618225,78919.33417272568
7604,79.28541564941406,10.633650779724121,899846.4173774719,78929.9678235054
7605,69.72349548339844,10.91822338104248,899916.1408729553,78940.88604688644
7606,38.68788146972656,10.552777290344238,899954.828754425,78951.43882417679
7607,93.77449035644531,11.159622192382812,900048.6032447815,78962.59844636917
7608,81.61749267578125,10.502148628234863,900130.2207374573,78973.1005949974
7609,54.981353759765625,10.076640129089355,900185.202091217,78983.1772351265
7610,68.03450012207031,10.435967445373535,900253.2365913391,78993.61320257187
7611,96.97303009033203,10.929776191711426,900350.2096214294,79004.54297876358
7612,80.05508422851562,10.702717781066895,900430.264705658,79015.24569654465
7613,38.02751159667969,10.461700439453125,900468.2922172546,79025.7073969841
7614,47.10497283935547,11.087145805358887,900515.397190094,79036.79454278946
7615,87.83149719238281,10.7072114944458,900603.2286872864,79047.5017542839
7616,116.8460464477539,10.961946487426758,900720.0747337341,79058.46370077133
7617,95.56137084960938,10.838702201843262,900815.6361045837,79069.30240297318
7618,56.08680725097656,10.88368034362793,900871.7229118347,79080.1860833168
7619,110.0257339477539,11.011404037475586,900981.7486457825,79091.19748735428
7620,46.773170471191406,9.968170166015625,901028.5218162537,79101.1656575203
7621,61.83467483520508,11.123557090759277,901090.3564910889,79112.28921461105
7622,94.14726257324219,11.088553428649902,901184.5037536621,79123.3777680397
7623,69.23612213134766,10.743301391601562,901253.7398757935,79134.1210694313
7624,39.54570770263672,10.107972145080566,901293.2855834961,79144.22904157639
7625,58.600189208984375,10.268957138061523,901351.8857727051,79154.49799871445
7626,93.32688903808594,11.519683837890625,901445.2126617432,79166.01768255234
7627,96.01737976074219,10.96915340423584,901541.2300415039,79176.98683595657
7628,62.50357437133789,10.858291625976562,901603.7336158752,79187.84512758255
7629,67.60981750488281,10.553618431091309,901671.3434333801,79198.39874601364
7630,48.69176483154297,10.904335021972656,901720.0351982117,79209.30308103561
7631,63.971588134765625,10.343988418579102,901784.0067863464,79219.6470694542
7632,65.19346618652344,10.320082664489746,901849.200252533,79229.96715211868
7633,58.965171813964844,9.375685691833496,901908.1654243469,79239.34283781052
7634,49.71898651123047,11.235621452331543,901957.8844108582,79250.57845926285
7635,57.13861083984375,11.537778854370117,902015.023021698,79262.11623811722
7636,108.75953674316406,11.140214920043945,902123.7825584412,79273.25645303726
7637,37.826271057128906,9.98101806640625,902161.6088294983,79283.23747110367
7638,71.61907196044922,10.81950855255127,902233.2279014587,79294.05697965622
7639,85.62008666992188,10.881072044372559,902318.8479881287,79304.93805170059
7640,62.94948959350586,10.620311737060547,902381.7974777222,79315.55836343765
7641,99.94015502929688,10.90600872039795,902481.7376327515,79326.46437215805
7642,64.21297454833984,10.619454383850098,902545.9506072998,79337.0838265419
7643,72.85147094726562,10.686034202575684,902618.8020782471,79347.76986074448
7644,105.1087646484375,10.636368751525879,902723.9108428955,79358.406229496
7645,42.878421783447266,10.17237377166748,902766.789264679,79368.57860326767
7646,64.49281311035156,10.629470825195312,902831.2820777893,79379.20807409286
7647,41.87100601196289,10.642834663391113,902873.1530838013,79389.85090875626
7648,81.42211151123047,11.346909523010254,902954.5751953125,79401.19781827927
7649,75.07577514648438,10.956104278564453,903029.650970459,79412.15392255783
7650,45.745140075683594,11.179913520812988,903075.3961105347,79423.33383607864
7651,41.96690368652344,10.437347412109375,903117.3630142212,79433.77118349075
7652,37.626041412353516,9.437840461730957,903154.9890556335,79443.20902395248
7653,105.06275939941406,11.480688095092773,903260.051815033,79454.68971204758
7654,104.30216979980469,11.019786834716797,903364.3539848328,79465.7094988823
7655,75.14959716796875,10.89354133605957,903439.5035820007,79476.60304021835
7656,73.64629364013672,10.89980411529541,903513.1498756409,79487.50284433365
7657,70.60128784179688,10.760899543762207,903583.7511634827,79498.26374387741
7658,52.88465881347656,10.669787406921387,903636.6358222961,79508.93353128433
7659,88.87895202636719,10.625859260559082,903725.5147743225,79519.55939054489
7660,48.3180046081543,10.7842435836792,903773.8327789307,79530.34363412857
7661,58.53226089477539,10.37587833404541,903832.3650398254,79540.71951246262
7662,95.69245910644531,10.976914405822754,903928.0574989319,79551.69642686844
7663,56.80492401123047,10.899347305297852,903984.8624229431,79562.59577417374
7664,84.78804016113281,10.53963565826416,904069.6504631042,79573.135409832
7665,75.48963928222656,10.62752914428711,904145.1401023865,79583.76293897629
7666,62.879608154296875,10.667695045471191,904208.0197105408,79594.43063402176
7667,75.16289520263672,10.497420310974121,904283.1826057434,79604.92805433273
7668,88.05999755859375,10.821660041809082,904371.242603302,79615.74971437454
7669,104.14411926269531,11.1226224899292,904475.3867225647,79626.87233686447
7670,89.87564086914062,10.593871116638184,904565.2623634338,79637.46620798111
7671,80.54376220703125,10.625161170959473,904645.8061256409,79648.09136915207
7672,76.60758972167969,12.197857856750488,904722.4137153625,79660.28922700882
7673,93.48314666748047,10.874777793884277,904815.89686203,79671.1640048027
7674,126.44375610351562,10.63504409790039,904942.3406181335,79681.7990489006
7675,81.40072631835938,10.7156982421875,905023.7413444519,79692.51474714279
7676,117.23196411132812,10.722909927368164,905140.9733085632,79703.23765707016
7677,113.8819808959961,10.615103721618652,905254.8552894592,79713.85276079178
7678,68.62641906738281,10.841745376586914,905323.4817085266,79724.69450616837
7679,92.84773254394531,11.138269424438477,905416.3294410706,79735.8327755928
7680,70.17440032958984,10.76550579071045,905486.5038414001,79746.59828138351
7681,63.89411926269531,10.99141788482666,905550.3979606628,79757.58969926834
7682,44.334075927734375,11.22318172454834,905594.7320365906,79768.81288099289
7683,48.438392639160156,11.203226089477539,905643.1704292297,79780.01610708237
7684,67.97898864746094,11.231672286987305,905711.1494178772,79791.24777936935
7685,47.77079772949219,10.384718894958496,905758.9202156067,79801.63249826431
7686,45.10187530517578,10.787870407104492,905804.0220909119,79812.42036867142
7687,75.09078979492188,10.496267318725586,905879.1128807068,79822.91663599014
7688,49.10481643676758,10.220146179199219,905928.2176971436,79833.13678216934
7689,34.652191162109375,11.16384506225586,905962.8698883057,79844.3006272316
7690,61.1630859375,10.303017616271973,906024.0329742432,79854.60364484787
7691,58.37700271606445,9.825016975402832,906082.4099769592,79864.42866182327
7692,113.43701171875,10.697202682495117,906195.846988678,79875.12586450577
7693,57.10103988647461,9.688921928405762,906252.9480285645,79884.81478643417
7694,40.77001190185547,10.803723335266113,906293.7180404663,79895.61850976944
7695,73.4986572265625,10.467598915100098,906367.2166976929,79906.08610868454
7696,41.315242767333984,9.922218322753906,906408.5319404602,79916.0083270073
7697,45.99872589111328,11.403390884399414,906454.5306663513,79927.4117178917
7698,61.251556396484375,10.68067741394043,906515.7822227478,79938.09239530563
7699,89.21379089355469,11.03687858581543,906604.9960136414,79949.12927389145
7700,58.36042404174805,10.853910446166992,906663.3564376831,79959.98318433762
7701,42.67863845825195,10.694923400878906,906706.0350761414,79970.6781077385
7702,60.88398742675781,10.246227264404297,906766.9190635681,79980.9243350029
7703,86.33206176757812,10.588456153869629,906853.2511253357,79991.51279115677
7704,45.672611236572266,9.00084400177002,906898.9237365723,80000.51363515854
7705,100.02778625488281,11.09011173248291,906998.9515228271,80011.60374689102
7706,37.463470458984375,10.423712730407715,907036.4149932861,80022.02745962143
7707,82.55421447753906,10.514607429504395,907118.9692077637,80032.54206705093
7708,57.2686653137207,10.825932502746582,907176.2378730774,80043.36799955368
7709,83.91454315185547,10.787830352783203,907260.1524162292,80054.15582990646
7710,74.7159423828125,10.967262268066406,907334.8683586121,80065.12309217453
7711,118.50128173828125,10.479537963867188,907453.3696403503,80075.6026301384
7712,53.85655212402344,10.1586275100708,907507.2261924744,80085.76125764847
7713,104.27798461914062,11.276293754577637,907611.5041770935,80097.03755140305
7714,55.111663818359375,10.245723724365234,907666.6158409119,80107.28327512741
7715,74.34172821044922,10.211467742919922,907740.9575691223,80117.49474287033
7716,64.37738037109375,11.004587173461914,907805.3349494934,80128.4993300438
7717,100.80693054199219,10.56797981262207,907906.1418800354,80139.06730985641
7718,64.94387817382812,10.637101173400879,907971.0857582092,80149.70441102982
7719,50.520626068115234,10.352405548095703,908021.6063842773,80160.05681657791
7720,62.89381408691406,10.285745620727539,908084.5001983643,80170.34256219864
7721,38.15323257446289,10.555660247802734,908122.6534309387,80180.89822244644
7722,74.12530517578125,10.149206161499023,908196.7787361145,80191.04742860794
7723,34.84202575683594,10.748237609863281,908231.6207618713,80201.7956662178
7724,92.15605926513672,11.40521240234375,908323.7768211365,80213.20087862015
7725,61.74101257324219,10.529314994812012,908385.5178337097,80223.73019361496
7726,51.96393585205078,11.978168487548828,908437.4817695618,80235.70836210251
7727,104.92778778076172,10.996346473693848,908542.4095573425,80246.7047085762
7728,70.74029541015625,10.59442138671875,908613.1498527527,80257.29912996292
7729,62.72743225097656,10.349809646606445,908675.8772850037,80267.64893960953
7730,56.51582336425781,10.49527645111084,908732.3931083679,80278.14421606064
7731,79.18997192382812,10.341745376586914,908811.5830802917,80288.48596143723
7732,48.91185760498047,10.240852355957031,908860.4949378967,80298.72681379318
7733,28.993450164794922,10.878419876098633,908889.4883880615,80309.60523366928
7734,75.75582885742188,10.83435344696045,908965.244216919,80320.43958711624
7735,97.76738739013672,10.469024658203125,909063.0116043091,80330.90861177444
7736,92.47482299804688,10.952011108398438,909155.4864273071,80341.86062288284
7737,96.70084381103516,10.915836334228516,909252.1872711182,80352.77645921707
7738,116.0655517578125,11.165542602539062,909368.252822876,80363.94200181961
7739,121.10456848144531,11.725433349609375,909489.3573913574,80375.66743516922
7740,58.9169921875,10.383551597595215,909548.2743835449,80386.05098676682
7741,83.1683578491211,10.957091331481934,909631.442741394,80397.0080780983
7742,67.70880126953125,10.524264335632324,909699.1515426636,80407.53234243393
7743,68.33492279052734,10.823253631591797,909767.4864654541,80418.35559606552
7744,107.64430236816406,11.125775337219238,909875.1307678223,80429.48137140274
7745,76.24486541748047,10.725473403930664,909951.3756332397,80440.20684480667
7746,39.24984359741211,8.95295238494873,909990.6254768372,80449.15979719162
7747,95.49217224121094,11.2411470413208,910086.1176490784,80460.40094423294
7748,54.40715789794922,10.12574577331543,910140.5248069763,80470.52669000626
7749,91.27320861816406,11.489039421081543,910231.7980155945,80482.01572942734
7750,63.36309051513672,10.675087928771973,910295.1611061096,80492.69081735611
7751,56.184226989746094,10.19543743133545,910351.3453330994,80502.88625478745
7752,69.81279754638672,10.534980773925781,910421.1581306458,80513.42123556137
7753,36.240478515625,9.661262512207031,910457.3986091614,80523.08249807358
7754,56.485130310058594,11.339764595031738,910513.8837394714,80534.42226266861
7755,92.43501281738281,10.727044105529785,910606.3187522888,80545.14930677414
7756,78.4693603515625,10.762499809265137,910684.7881126404,80555.9118065834
7757,67.92315673828125,10.6831636428833,910752.7112693787,80566.59497022629
7758,51.60563659667969,10.040760040283203,910804.3169059753,80576.63573026657
7759,40.871978759765625,9.537920951843262,910845.1888847351,80586.17365121841
7760,52.36606216430664,10.689655303955078,910897.5549468994,80596.86330652237
